HHFAMINC_IMP,HOMETYPE,URBRUR_2010,CDIVMSAR,CENSUS_R,DRVRCNT,HHSIZE,HHVEHCNT,HH_HISP,HH_RACE,HOMEOWN,MSACAT,MSASIZE,RAIL,URBAN,URBANSIZE,URBRUR,WRKCOUNT,ANNMILES_mean_nonnegative,COMMERCIALFREQ_mean_nonnegative,VEHAGE_mean,EDUC_amin,FRSTHM_amin,OUTOFTWN_amin,EDUC_amax,DELIVER_sum_nonnegative,DELIV_FOOD_sum_nonnegative,DELIV_GOOD_sum_nonnegative,DELIV_GROC_sum_nonnegative,DELIV_PERS_sum_nonnegative,EMPLOYMENT2_mean_nonnegative,ESCOOTERUSED_mean_nonnegative,GCDWORK_mean_nonnegative,MCTRANSIT_mean_nonnegative,MEDCOND6_mean_nonnegative,PTUSED_mean_nonnegative,RIDESHARE22_mean_nonnegative,R_AGE_mean_nonnegative,TAXISERVICE_mean_nonnegative,WALKTRANSIT_mean_nonnegative,WKFMHM22_mean_nonnegative,CONDNIGH_min_nonnegative,CONDNONE_min_nonnegative,CONDPUB_min_nonnegative,CONDRF_min_nonnegative,CONDRIDE_min_nonnegative,CONDRIVE_min_nonnegative,CONDSHARE_min_nonnegative,CONDSPEC_min_nonnegative,CONDTRAV_min_nonnegative,COV1_OHD_min_nonnegative,COV1_PT_min_nonnegative,COV1_SCH_min_nonnegative,COV1_WK_min_nonnegative,COV2_OHD_min_nonnegative,COV2_PT_min_nonnegative,COV2_SCH_min_nonnegative,COV2_WK_min_nonnegative,DRIVER_min_nonnegative,DRIVINGOCCUPATION_min_nonnegative,EMPPASS_min_nonnegative,LAST30_BIKE_min_nonnegative,LAST30_BKSHR_min_nonnegative,LAST30_ESCT_min_nonnegative,LAST30_MTRC_min_nonnegative,LAST30_PT_min_nonnegative,LAST30_RDSHR_min_nonnegative,LAST30_TAXI_min_nonnegative,LAST30_WALK_min_nonnegative,MEDCOND_min_nonnegative,PARK_min_nonnegative,PAYPROF_min_nonnegative,QACSLAN1_min_nonnegative,QACSLAN3_min_nonnegative,R_HISP_min_nonnegative,R_RELAT_min_nonnegative,TRNPASS_min_nonnegative,USAGE1_min_nonnegative,USAGE2_1_min_nonnegative,USAGE2_10_min_nonnegative,USAGE2_2_min_nonnegative,USAGE2_3_min_nonnegative,USAGE2_4_min_nonnegative,USAGE2_5_min_nonnegative,USAGE2_6_min_nonnegative,USAGE2_7_min_nonnegative,USAGE2_8_min_nonnegative,USAGE2_9_min_nonnegative,USEPUBTR_min_nonnegative,W_CANE_min_nonnegative,W_CHAIR_min_nonnegative,W_NONE_min_nonnegative,W_SCCH_min_nonnegative,W_VISIMP_min_nonnegative,W_WKCR_min_nonnegative,DRIVINGVEHICLE_-1_PROP,DRIVINGVEHICLE_1_PROP,DRIVINGVEHICLE_2_PROP,DRIVINGVEHICLE_3_PROP,PRMACT_-1_PROP,PRMACT_1_PROP,PRMACT_2_PROP,PRMACT_3_PROP,PRMACT_4_PROP,PRMACT_5_PROP,PRMACT_97_PROP,R_RACE_IMP_1_PROP,R_RACE_IMP_2_PROP,R_RACE_IMP_3_PROP,R_RACE_IMP_4_PROP,R_RACE_IMP_5_PROP,R_RACE_IMP_6_PROP,R_RACE_IMP_97_PROP,R_SEX_IMP_1_PROP,R_SEX_IMP_2_PROP,WORKER_1_PROP,WORKER_2_PROP,WRKLOC_-1_PROP,WRKLOC_1_PROP,WRKLOC_2_PROP,WRKLOC_3_PROP,WRKLOC_4_PROP,RETIRE,SINGLE
2,1,1,23,1,1,1,1,2,1,2,3,3,2,1,2,1,0,5000.0,0.0,6.0,8,1,2,8,6,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,1,0,0,2,0,2,2,2,2,2,1,2,2,2,2,0,2,7,0,1,2,1,2,1,2,2,2,2,1,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True
8,3,1,21,1,0,1,0,2,3,2,1,5,1,1,4,1,1,0.0,0.0,0.0,6,1,2,6,10,0,10,0,0,40.0,0.0,6.08062914360991,0.0,0.0,20.0,10.0,62.0,0.0,10.0,3.0,0,0,0,0,0,0,0,0,0,3,3,0,3,1,2,0,3,2,2,0,2,0,2,2,1,1,2,1,2,2,1,1,2,2,7,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True
6,2,2,23,1,1,1,2,2,1,2,3,1,2,4,6,2,1,7850.0,0.0,5.0,3,1,2,3,5,0,5,0,0,50.0,0.0,11.7121676831227,0.0,0.0,0.0,0.0,59.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,1,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True
5,1,1,23,1,1,1,1,2,1,1,3,1,2,2,6,1,1,5000.0,0.0,3.0,5,1,2,5,0,0,0,0,0,40.0,0.0,3.40905090936106,0.0,0.0,0.0,0.0,58.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,2,4,0,3,0,0,0,1,1,2,0,2,0,2,2,2,2,2,2,2,0,1,2,0,2,7,0,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True
6,1,2,23,1,2,2,2,2,1,2,3,1,2,4,6,2,0,7215.0,0.0,2.5,4,1,2,6,6,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
5,3,1,33,2,1,1,1,2,1,2,3,3,2,1,2,1,1,10000.0,4.0,24.0,6,1,2,6,1,0,1,0,0,20.0,0.0,9.44550534218894,0.0,0.0,0.0,1.0,65.0,0.0,28.0,2.0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,1,0,2,0,2,2,2,1,2,1,2,2,1,2,0,2,7,0,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,True
8,1,1,33,2,2,2,2,2,1,1,3,3,2,1,3,1,2,7260.0,0.0,5.5,3,1,2,3,3,0,3,0,0,45.0,0.0,9.008688912782125,0.0,0.0,0.0,0.0,60.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,4,0,2,2,0,0,0,1,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
8,1,1,33,2,2,2,2,2,1,1,3,2,2,1,2,1,2,10000.0,5.0,7.0,5,1,2,5,18,0,18,0,0,40.0,0.0,2.87524991256929,0.0,0.0,0.0,0.0,60.5,0.0,0.0,1.5,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,1,1,0,2,0,2,1,2,2,2,2,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,False,False
1,1,1,33,2,1,1,1,2,1,1,3,3,2,1,3,1,0,1500.0,0.0,27.0,2,1,2,2,8,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,0,2,2,0,2,7,0,1,2,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True
5,1,1,32,2,1,1,1,2,1,1,2,5,2,1,5,1,1,25000.0,0.0,9.0,6,1,2,6,3,0,3,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,2,0,2,3,0,0,0,1,1,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,True
5,3,1,32,2,1,1,1,2,2,3,2,5,2,1,5,1,0,12000.0,0.0,14.0,5,1,2,5,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,3,0,0,1,0,0,2,0,2,2,2,1,2,1,0,0,2,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True
7,1,1,32,2,2,2,2,2,1,1,2,4,2,1,5,1,1,4948.0,0.0,8.5,7,1,2,7,5,0,5,0,0,28.0,0.0,11.8663556769756,0.0,0.0,0.0,0.0,69.0,0.0,6.5,1.0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,1,0,0,1,2,0,2,0,2,2,2,2,2,1,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,True,False
3,1,1,33,2,2,2,2,2,1,1,3,1,2,4,6,2,1,660.0,0.0,22.5,3,1,2,4,2,0,2,0,0,40.0,0.0,3.10225734312873,0.0,2.0,0.0,0.0,59.0,0.0,1.0,2.0,2,2,2,2,1,2,2,2,2,2,2,0,2,1,0,0,0,1,2,0,2,0,2,2,2,2,2,1,1,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,False,False
5,1,1,33,2,2,2,2,2,1,2,3,2,2,1,2,1,0,7500.0,0.0,12.0,5,1,2,7,6,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
3,3,2,33,2,1,1,1,2,1,3,3,1,2,4,6,2,0,80000.0,0.0,7.0,3,1,2,3,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,1,2,0,2,2,0,2,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True
6,1,1,32,2,2,2,2,2,1,1,2,4,2,1,5,1,0,7000.0,0.0,6.5,3,2,2,5,4,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,0.0,15.0,0.0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,1,2,2,2,2,0,2,1,0,1,2,2,2,2,2,2,2,2,1,1,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
5,1,1,31,2,2,3,2,2,1,1,1,4,1,1,4,1,1,7500.0,0.0,12.0,6,1,2,7,4,0,4,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,80.66666666666667,0.0,0.0,4.0,2,2,2,2,2,1,2,2,1,4,4,0,2,0,0,0,0,1,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,True,False
7,2,1,32,2,2,2,1,2,1,2,2,4,2,1,5,1,0,2600.0,0.0,6.0,7,1,2,7,7,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,2,0,0,1,0,0,2,0,2,2,2,2,2,1,2,2,2,2,0,2,1,0,1,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
8,1,1,31,2,2,2,2,2,1,1,1,4,1,1,4,1,1,13500.0,0.0,11.0,7,1,2,7,10,0,10,0,6,50.0,0.0,0.0,0.0,0.0,24.0,3.0,58.0,0.0,17.0,4.0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,1,0,1,1,2,0,2,0,2,2,1,1,2,1,2,2,1,2,0,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,False,False
5,1,1,33,2,1,1,1,2,1,2,3,3,2,1,3,1,0,0.0,0.0,18.0,4,1,2,4,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,1,2,0,2,2,0,2,7,0,1,2,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True
3,1,2,33,2,2,2,2,2,1,3,3,3,2,4,6,2,1,5000.0,0.0,14.0,6,1,2,8,14,3,11,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,0.0,3.0,4.0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,1,0,1,1,2,0,2,0,2,2,2,2,2,1,2,2,1,2,0,2,1,0,1,1,1,2,2,2,2,2,1,2,1,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,True,False
5,1,1,33,2,2,2,2,2,1,2,3,3,2,1,3,1,0,10000.0,0.0,5.5,3,1,2,7,5,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,1,2,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
7,1,2,33,2,1,1,2,2,1,2,3,3,2,4,6,2,0,275.0,0.0,5.5,4,1,2,4,10,0,8,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,0,2,2,0,2,7,0,1,2,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,True
6,1,2,33,2,2,2,3,2,1,2,3,2,2,4,6,2,1,28000.0,10.0,11.666666666666666,4,1,2,7,14,0,14,1,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,1,1,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,True,False
11,1,1,32,2,2,2,2,2,1,2,2,4,2,1,5,1,0,6200.0,0.0,14.5,6,1,2,7,11,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,1,0,0,1,0,0,2,0,2,2,2,2,2,1,2,0,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
11,1,1,31,2,2,2,3,2,1,1,1,5,1,1,4,1,1,4333.333333333333,0.0,20.333333333333332,8,2,1,8,16,0,16,0,0,20.0,0.0,0.0,0.0,0.0,0.0,5.5,70.0,0.0,30.0,4.0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,2,0,2,0,2,2,2,1,2,1,2,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,False,False
1,3,1,31,2,1,1,1,2,2,3,1,5,1,1,4,1,0,10.0,0.0,19.0,2,1,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,61.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,2,0,2,2,1,2,2,2,2,0,2,2,0,2,7,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True
5,1,1,33,2,2,2,2,2,1,3,3,1,2,1,1,1,0,8817.5,0.0,5.5,3,1,2,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.5,0.0,5.0,0.0,2,2,2,2,2,2,2,2,2,4,2,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,1,2,0,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
11,1,1,32,2,2,2,1,2,5,1,2,4,2,1,5,1,0,12000.0,0.0,22.0,8,1,2,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,1,2,2,2,2,0,2,6,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,False
6,1,1,33,2,2,2,1,2,1,2,3,3,2,1,2,1,0,10000.0,0.0,2.0,4,2,2,5,10,0,10,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,64.5,0.0,20.0,0.0,2,2,2,2,2,2,2,2,1,1,2,0,0,2,1,0,0,1,0,0,2,0,2,2,2,2,2,1,1,2,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
6,1,2,33,2,2,2,2,2,1,2,3,1,2,4,6,2,0,1100.0,0.0,5.5,4,1,2,6,5,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,1,2,0,2,2,0,2,1,0,1,2,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,True,False
9,1,2,34,2,2,2,2,2,1,2,4,6,2,4,6,2,2,21500.0,0.0,10.5,3,1,2,5,0,0,0,0,0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,58.5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,1,1,0,2,0,2,2,2,2,2,2,2,0,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False
7,1,1,33,2,2,2,3,2,1,2,3,1,2,2,6,1,2,6000.0,20.0,7.333333333333333,3,1,2,4,10,0,4,0,0,40.0,0.0,2.147762811940145,0.0,0.0,0.0,0.0,57.5,0.0,3.0,1.0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,1,1,0,2,0,2,2,2,2,2,1,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.0,False,False
3,1,2,33,2,1,1,1,2,1,3,3,1,2,4,6,2,0,12000.0,0.0,8.0,5,1,2,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,7,0,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True
5,1,2,33,2,2,2,2,2,1,2,3,1,2,4,6,2,2,9750.0,0.0,16.5,4,1,2,6,15,0,13,0,2,40.0,0.0,24.11050903859315,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,1,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
2,1,1,33,2,2,2,11,2,1,2,3,1,2,2,6,1,1,5318.181818181818,0.0,24.818181818181817,3,1,2,3,3,0,3,0,0,40.0,0.0,15.2678565368806,0.0,0.0,0.0,0.0,64.0,0.0,12.0,1.0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,2,0,1,2,2,1,2,2,2,1,2,0,1,2,0,2,1,0,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,True,False
